"REF_DATE","GEO","DGUID","Age group","Sex","Satisfaction with life and with selected domains of life","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Canada","2016A000011124","55 to 64 years","Females","Personal appearance","Number","223","units ","0","v119128604","1.7.3.6","7.0","","","","1"
"2016","Canada","2016A000011124","55 to 64 years","Females","Feelings of safety","Number","223","units ","0","v119128605","1.7.3.7","8.3","","","","1"
"2016","Canada","2016A000011124","55 to 64 years","Females","Feeling part of the community","Number","223","units ","0","v119128606","1.7.3.8","7.3","","","","1"
"2016","Canada","2016A000011124","55 to 64 years","Females","Free time","Number","223","units ","0","v119128607","1.7.3.9","7.0","","","","1"
"2016","Canada","2016A000011124","55 to 64 years","Females","Quality of local environment","Number","223","units ","0","v119128608","1.7.3.10","8.1","","","","1"
"2016","Canada","2016A000011124","65 years and over","Both sexes","Life as a whole","Number","223","units ","0","v119128609","1.8.1.1","8.2","","","","1"
"2016","Canada","2016A000011124","65 years and over","Both sexes","Standard of living","Number","223","units ","0","v119128610","1.8.1.2","7.9","","","","1"
"2016","Canada","2016A000011124","65 years and over","Both sexes","Health","Number","223","units ","0","v119128611","1.8.1.3","7.2","","","","1"
"2016","Canada","2016A000011124","65 years and over","Both sexes","Achievement in life","Number","223","units ","0","v119128612","1.8.1.4","7.8","","","","1"
"2016","Canada","2016A000011124","65 years and over","Both sexes","Personal relationships","Number","223","units ","0","v119128613","1.8.1.5","8.3","","","","1"
"2016","Canada","2016A000011124","65 years and over","Both sexes","Personal appearance","Number","223","units ","0","v119128614","1.8.1.6","7.5","","","","1"
"2016","Canada","2016A000011124","65 years and over","Both sexes","Feelings of safety","Number","223","units ","0","v119128615","1.8.1.7","8.4","","","","1"
"2016","Canada","2016A000011124","65 years and over","Both sexes","Feeling part of the community","Number","223","units ","0","v119128616","1.8.1.8","7.6","","","","1"
"2016","Canada","2016A000011124","65 years and over","Both sexes","Free time","Number","223","units ","0","v119128617","1.8.1.9","7.9","","","","1"
"2016","Canada","2016A000011124","65 years and over","Both sexes","Quality of local environment","Number","223","units ","0","v119128618","1.8.1.10","8.3","","","","1"
"2016","Canada","2016A000011124","65 years and over","Males","Life as a whole","Number","223","units ","0","v119128619","1.8.2.1","8.1","","","","1"
"2016","Canada","2016A000011124","65 years and over","Males","Standard of living","Number","223","units ","0","v119128620","1.8.2.2","7.8","","","","1"
"2016","Canada","2016A000011124","65 years and over","Males","Health","Number","223","units ","0","v119128621","1.8.2.3","7.1","","","","1"
"2016","Canada","2016A000011124","65 years and over","Males","Achievement in life","Number","223","units ","0","v119128622","1.8.2.4","7.7","","","","1"
"2016","Canada","2016A000011124","65 years and over","Males","Personal relationships","Number","223","units ","0","v119128623","1.8.2.5","8.2","","","","1"
"2016","Canada","2016A000011124","65 years and over","Males","Personal appearance","Number","223","units ","0","v119128624","1.8.2.6","7.6","","","","1"
"2016","Canada","2016A000011124","65 years and over","Males","Feelings of safety","Number","223","units ","0","v119128625","1.8.2.7","8.4","","","","1"
"2016","Canada","2016A000011124","65 years and over","Males","Feeling part of the community","Number","223","units ","0","v119128626","1.8.2.8","7.5","","","","1"
"2016","Canada","2016A000011124","65 years and over","Males","Free time","Number","223","units ","0","v119128627","1.8.2.9","7.8","","","","1"
"2016","Canada","2016A000011124","65 years and over","Males","Quality of local environment","Number","223","units ","0","v119128628","1.8.2.10","8.3","","","","1"
"2016","Canada","2016A000011124","65 years and over","Females","Life as a whole","Number","223","units ","0","v119128629","1.8.3.1","8.2","","","","1"
"2016","Canada","2016A000011124","65 years and over","Females","Standard of living","Number","223","units ","0","v119128630","1.8.3.2","8.0","","","","1"
"2016","Canada","2016A000011124","65 years and over","Females","Health","Number","223","units ","0","v119128631","1.8.3.3","7.2","","","","1"
"2016","Canada","2016A000011124","65 years and over","Females","Achievement in life","Number","223","units ","0","v119128632","1.8.3.4","7.9","","","","1"
"2016","Canada","2016A000011124","65 years and over","Females","Personal relationships","Number","223","units ","0","v119128633","1.8.3.5","8.4","","","","1"
"2016","Canada","2016A000011124","65 years and over","Females","Personal appearance","Number","223","units ","0","v119128634","1.8.3.6","7.5","","","","1"
"2016","Canada","2016A000011124","65 years and over","Females","Feelings of safety","Number","223","units ","0","v119128635","1.8.3.7","8.4","","","","1"
"2016","Canada","2016A000011124","65 years and over","Females","Feeling part of the community","Number","223","units ","0","v119128636","1.8.3.8","7.7","","","","1"
"2016","Canada","2016A000011124","65 years and over","Females","Free time","Number","223","units ","0","v119128637","1.8.3.9","8.0","","","","1"
"2016","Canada","2016A000011124","65 years and over","Females","Quality of local environment","Number","223","units ","0","v119128638","1.8.3.10","8.3","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Both sexes","Life as a whole","Number","223","units ","0","v119128639","1.9.1.1","8.1","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Both sexes","Standard of living","Number","223","units ","0","v119128640","1.9.1.2","7.8","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Both sexes","Health","Number","223","units ","0","v119128641","1.9.1.3","7.2","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Both sexes","Achievement in life","Number","223","units ","0","v119128642","1.9.1.4","7.7","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Both sexes","Personal relationships","Number","223","units ","0","v119128643","1.9.1.5","8.2","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Both sexes","Personal appearance","Number","223","units ","0","v119128644","1.9.1.6","7.4","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Both sexes","Feelings of safety","Number","223","units ","0","v119128645","1.9.1.7","8.3","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Both sexes","Feeling part of the community","Number","223","units ","0","v119128646","1.9.1.8","7.6","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Both sexes","Free time","Number","223","units ","0","v119128647","1.9.1.9","7.9","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Both sexes","Quality of local environment","Number","223","units ","0","v119128648","1.9.1.10","8.3","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Males","Life as a whole","Number","223","units ","0","v119128649","1.9.2.1","8.0","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Males","Standard of living","Number","223","units ","0","v119128650","1.9.2.2","7.7","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Males","Health","Number","223","units ","0","v119128651","1.9.2.3","7.1","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Males","Achievement in life","Number","223","units ","0","v119128652","1.9.2.4","7.7","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Males","Personal relationships","Number","223","units ","0","v119128653","1.9.2.5","8.1","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Males","Personal appearance","Number","223","units ","0","v119128654","1.9.2.6","7.5","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Males","Feelings of safety","Number","223","units ","0","v119128655","1.9.2.7","8.3","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Males","Feeling part of the community","Number","223","units ","0","v119128656","1.9.2.8","7.5","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Males","Free time","Number","223","units ","0","v119128657","1.9.2.9","7.8","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Males","Quality of local environment","Number","223","units ","0","v119128658","1.9.2.10","8.3","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Females","Life as a whole","Number","223","units ","0","v119128659","1.9.3.1","8.2","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Females","Standard of living","Number","223","units ","0","v119128660","1.9.3.2","7.9","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Females","Health","Number","223","units ","0","v119128661","1.9.3.3","7.3","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Females","Achievement in life","Number","223","units ","0","v119128662","1.9.3.4","7.8","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Females","Personal relationships","Number","223","units ","0","v119128663","1.9.3.5","8.3","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Females","Personal appearance","Number","223","units ","0","v119128664","1.9.3.6","7.3","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Females","Feelings of safety","Number","223","units ","0","v119128665","1.9.3.7","8.3","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Females","Feeling part of the community","Number","223","units ","0","v119128666","1.9.3.8","7.7","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Females","Free time","Number","223","units ","0","v119128667","1.9.3.9","7.9","","","","1"
"2016","Canada","2016A000011124","65 to 74 years","Females","Quality of local environment","Number","223","units ","0","v119128668","1.9.3.10","8.3","","","","1"
"2016","Canada","2016A000011124","75 years and over","Both sexes","Life as a whole","Number","223","units ","0","v119128669","1.10.1.1","8.2","","","","1"
"2016","Canada","2016A000011124","75 years and over","Both sexes","Standard of living","Number","223","units ","0","v119128670","1.10.1.2","8.0","","","","1"
"2016","Canada","2016A000011124","75 years and over","Both sexes","Health","Number","223","units ","0","v119128671","1.10.1.3","7.1","","","","1"
"2016","Canada","2016A000011124","75 years and over","Both sexes","Achievement in life","Number","223","units ","0","v119128672","1.10.1.4","7.9","","","","1"
"2016","Canada","2016A000011124","75 years and over","Both sexes","Personal relationships","Number","223","units ","0","v119128673","1.10.1.5","8.4","","","","1"
"2016","Canada","2016A000011124","75 years and over","Both sexes","Personal appearance","Number","223","units ","0","v119128674","1.10.1.6","7.7","","","","1"
"2016","Canada","2016A000011124","75 years and over","Both sexes","Feelings of safety","Number","223","units ","0","v119128675","1.10.1.7","8.5","","","","1"
"2016","Canada","2016A000011124","75 years and over","Both sexes","Feeling part of the community","Number","223","units ","0","v119128676","1.10.1.8","7.7","","","","1"
"2016","Canada","2016A000011124","75 years and over","Both sexes","Free time","Number","223","units ","0","v119128677","1.10.1.9","8.0","","","","1"
"2016","Canada","2016A000011124","75 years and over","Both sexes","Quality of local environment","Number","223","units ","0","v119128678","1.10.1.10","8.3","","","","1"
"2016","Canada","2016A000011124","75 years and over","Males","Life as a whole","Number","223","units ","0","v119128679","1.10.2.1","8.2","","","","1"
"2016","Canada","2016A000011124","75 years and over","Males","Standard of living","Number","223","units ","0","v119128680","1.10.2.2","8.0","","","","1"
"2016","Canada","2016A000011124","75 years and over","Males","Health","Number","223","units ","0","v119128681","1.10.2.3","7.1","","","","1"
"2016","Canada","2016A000011124","75 years and over","Males","Achievement in life","Number","223","units ","0","v119128682","1.10.2.4","7.7","","","","1"
"2016","Canada","2016A000011124","75 years and over","Males","Personal relationships","Number","223","units ","0","v119128683","1.10.2.5","8.4","","","","1"
"2016","Canada","2016A000011124","75 years and over","Males","Personal appearance","Number","223","units ","0","v119128684","1.10.2.6","7.7","","","","1"
"2016","Canada","2016A000011124","75 years and over","Males","Feelings of safety","Number","223","units ","0","v119128685","1.10.2.7","8.4","","","","1"
"2016","Canada","2016A000011124","75 years and over","Males","Feeling part of the community","Number","223","units ","0","v119128686","1.10.2.8","7.6","","","","1"
"2016","Canada","2016A000011124","75 years and over","Males","Free time","Number","223","units ","0","v119128687","1.10.2.9","7.8","","","","1"
"2016","Canada","2016A000011124","75 years and over","Males","Quality of local environment","Number","223","units ","0","v119128688","1.10.2.10","8.3","","","","1"
"2016","Canada","2016A000011124","75 years and over","Females","Life as a whole","Number","223","units ","0","v119128689","1.10.3.1","8.3","","","","1"
"2016","Canada","2016A000011124","75 years and over","Females","Standard of living","Number","223","units ","0","v119128690","1.10.3.2","8.1","","","","1"
